episode_id,initiator_speaker,initiator_role,initiator_gender,initiator_word_count,responder_speaker,responder_role,responder_gender,responder_word_count,incoming_similarity,similarity,followup_threshold,followed_up
ep_124_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,female,15,SPEAKER_00,HOST,female,9,0.0,0.06920343984227251,0.02780662333092363,1
ep_124_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,female,8,SPEAKER_00,HOST,female,1,0.0,0.0,0.02780662333092363,0
ep_124_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,female,1,SPEAKER_01,GUEST,female,36,0.0,0.0,0.02780662333092363,0
ep_124_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,female,36,SPEAKER_00,HOST,female,319,0.0,0.07724212589402146,0.02780662333092363,1
ep_124_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,female,98,SPEAKER_01,GUEST,female,9,0.04167791290263838,0.1492221093694442,0.02780662333092363,1
ep_124_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,female,108,SPEAKER_01,GUEST,female,34,0.016745640850370634,0.017725473171366697,0.02780662333092363,0
ep_124_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,female,34,SPEAKER_00,HOST,female,382,0.017725473171366697,0.05814634828506053,0.02780662333092363,1
ep_124_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,female,202,SPEAKER_01,GUEST,female,7,0.04291434607710582,0.0,0.02780662333092363,0
ep_124_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,female,7,SPEAKER_00,HOST,female,248,0.0,0.061476034152345815,0.02780662333092363,1
ep_124_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,female,167,SPEAKER_00,HOST,female,332,0.042066178783166736,0.05471120269241099,0.02780662333092363,1
ep_124_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,female,12,SPEAKER_00,HOST,female,150,0.012049863354353317,0.08887062087925116,0.02780662333092363,1
ep_124_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,female,39,SPEAKER_00,HOST,female,448,0.016484424289018515,0.0515032141627655,0.02780662333092363,1
ep_124_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,female,300,SPEAKER_01,GUEST,female,34,0.007661185831600515,0.02780662333092363,0.02780662333092363,0
ep_124_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,female,34,SPEAKER_00,HOST,female,279,0.02780662333092363,0.019470441085212765,0.02780662333092363,0
ep_327_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,38,SPEAKER_01,HOST,female,20,,0.04223140563844791,0.04273364473112559,0
ep_327_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,female,20,SPEAKER_00,GUEST,female,77,0.04223140563844791,0.011391281129315515,0.04273364473112559,0
ep_327_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,77,SPEAKER_01,HOST,female,211,0.011391281129315515,0.02288198034439528,0.04273364473112559,0
ep_327_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,female,211,SPEAKER_00,GUEST,female,265,0.02288198034439528,0.05109898517716582,0.04273364473112559,1
ep_327_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,female,14,SPEAKER_00,GUEST,female,227,0.03083236283415382,0.058557507174583,0.04273364473112559,1
ep_327_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,female,64,SPEAKER_00,GUEST,female,209,0.023219469895388842,0.09142431198866417,0.04273364473112559,1
ep_327_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,female,76,SPEAKER_00,GUEST,female,314,0.027052125728894795,0.08104156618552529,0.04273364473112559,1
ep_327_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,female,24,SPEAKER_00,GUEST,female,223,0.038704400307825064,0.03890467950403646,0.04273364473112559,0
ep_327_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,223,SPEAKER_01,HOST,female,54,0.03890467950403646,0.02109298087851845,0.04273364473112559,0
ep_327_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,female,54,SPEAKER_00,GUEST,female,134,0.02109298087851845,0.07781718668722166,0.04273364473112559,1
ep_327_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,187,SPEAKER_01,HOST,female,71,0.03200757928249684,0.07737422537397702,0.04273364473112559,1
ep_327_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,854,SPEAKER_01,HOST,female,45,0.04422525359532761,0.05598808005302703,0.04273364473112559,1
ep_327_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,female,44,SPEAKER_00,GUEST,female,155,0.01707921758533406,0.11083006279011373,0.04273364473112559,1
ep_327_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,148,SPEAKER_01,HOST,female,20,0.03145713468429566,0.022696850446844025,0.04273364473112559,0
ep_327_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,female,20,SPEAKER_00,GUEST,female,88,0.022696850446844025,0.023021970932447563,0.04273364473112559,0
ep_327_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,88,SPEAKER_01,HOST,female,94,0.023021970932447563,0.019124335523210075,0.04273364473112559,0
ep_327_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,female,94,SPEAKER_00,GUEST,female,159,0.019124335523210075,0.06571735976095473,0.04273364473112559,1
ep_327_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,female,37,SPEAKER_00,GUEST,female,208,0.023937823233642228,0.008185279062988465,0.04273364473112559,0
ep_327_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,208,SPEAKER_01,HOST,female,14,0.008185279062988465,0.0,0.04273364473112559,0
ep_327_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,female,14,SPEAKER_00,GUEST,female,91,0.0,0.0,0.04273364473112559,0
ep_327_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,91,SPEAKER_01,HOST,female,27,0.0,0.04289687149083527,0.04273364473112559,1
ep_327_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,female,27,SPEAKER_00,GUEST,female,74,0.04289687149083527,0.05786056759931851,0.04273364473112559,1
ep_327_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,female,78,SPEAKER_00,GUEST,female,355,0.043042399301212134,0.04273364473112559,0.04273364473112559,0
ep_327_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,355,SPEAKER_01,HOST,female,109,0.04273364473112559,0.06183983312407416,0.04273364473112559,1
ep_327_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,female,16,SPEAKER_00,GUEST,female,2,0.017664475543519402,0.0,0.04273364473112559,0
ep_141_whisperx_diarized.gender.host_guest,Faye Dsouza,HOST,female,16,SPEAKER_00,GUEST,female,137,,0.011029758608329358,0.018478112740165007,0
ep_141_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,137,Faye Dsouza,HOST,female,24,0.011029758608329358,0.018478112740165007,0.018478112740165007,0
ep_141_whisperx_diarized.gender.host_guest,Faye Dsouza,HOST,female,24,SPEAKER_00,GUEST,female,57,0.018478112740165007,0.0,0.018478112740165007,0
ep_141_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,57,Faye Dsouza,HOST,female,21,0.0,0.00827127123011737,0.018478112740165007,0
ep_141_whisperx_diarized.gender.host_guest,Faye Dsouza,HOST,female,21,SPEAKER_00,GUEST,female,133,0.00827127123011737,0.05249509181523371,0.018478112740165007,1
ep_141_whisperx_diarized.gender.host_guest,Faye Dsouza,HOST,female,24,SPEAKER_00,GUEST,female,60,0.014375037383008807,0.013626609642217825,0.018478112740165007,0
ep_141_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,60,Faye Dsouza,HOST,female,93,0.013626609642217825,0.0,0.018478112740165007,0
ep_141_whisperx_diarized.gender.host_guest,Faye Dsouza,HOST,female,93,SPEAKER_00,GUEST,female,334,0.0,0.12970859497552276,0.018478112740165007,1
ep_141_whisperx_diarized.gender.host_guest,Faye Dsouza,HOST,female,31,SPEAKER_00,GUEST,female,172,0.018166288982653628,0.09631476534612562,0.018478112740165007,1
ep_141_whisperx_diarized.gender.host_guest,Faye Dsouza,HOST,female,36,SPEAKER_00,GUEST,female,440,0.017578237781889192,0.039871881245276034,0.018478112740165007,1
ep_141_whisperx_diarized.gender.host_guest,Faye Dsouza,HOST,female,37,SPEAKER_00,GUEST,female,271,0.007655638270432594,0.012498321091803152,0.018478112740165007,0
ep_141_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,271,Faye Dsouza,HOST,female,33,0.012498321091803152,0.03333665455526837,0.018478112740165007,1
ep_141_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,272,Faye Dsouza,HOST,female,5,0.02072971492064566,0.005554932317302055,0.018478112740165007,0
ep_141_whisperx_diarized.gender.host_guest,Faye Dsouza,HOST,female,5,SPEAKER_00,GUEST,female,13,0.005554932317302055,0.0,0.018478112740165007,0
ep_141_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,13,Faye Dsouza,HOST,female,85,0.0,0.009374441790275814,0.018478112740165007,0
ep_141_whisperx_diarized.gender.host_guest,Faye Dsouza,HOST,female,85,SPEAKER_00,GUEST,female,24,0.009374441790275814,0.0,0.018478112740165007,0
ep_141_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,24,Faye Dsouza,HOST,female,16,0.0,0.0,0.018478112740165007,0
ep_141_whisperx_diarized.gender.host_guest,Faye Dsouza,HOST,female,16,SPEAKER_00,GUEST,female,90,0.0,0.021526636995670922,0.018478112740165007,1
ep_141_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,90,Faye Dsouza,HOST,female,23,0.021526636995670922,0.16714014203112962,0.018478112740165007,1
ep_141_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,267,Faye Dsouza,HOST,female,11,0.019838406407772756,0.011641479504985425,0.018478112740165007,0
ep_141_whisperx_diarized.gender.host_guest,Faye Dsouza,HOST,female,11,SPEAKER_00,GUEST,female,51,0.011641479504985425,0.0,0.018478112740165007,0
ep_141_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,51,Faye Dsouza,HOST,female,118,0.0,0.007092548797146351,0.018478112740165007,0
ep_141_whisperx_diarized.gender.host_guest,Faye Dsouza,HOST,female,118,SPEAKER_00,GUEST,female,78,0.007092548797146351,0.04411272807572797,0.018478112740165007,1
ep_141_whisperx_diarized.gender.host_guest,Faye Dsouza,HOST,female,17,SPEAKER_00,GUEST,female,43,0.0,0.028143355064979114,0.018478112740165007,1
ep_141_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,108,Faye Dsouza,HOST,female,72,0.0,0.07077892781377916,0.018478112740165007,1
ep_141_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,158,Faye Dsouza,HOST,female,60,0.0,0.03588589138744059,0.018478112740165007,1
ep_141_whisperx_diarized.gender.host_guest,Faye Dsouza,HOST,female,32,SPEAKER_00,GUEST,female,88,0.0,0.022688999467623552,0.018478112740165007,1
ep_141_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,88,Faye Dsouza,HOST,female,30,0.022688999467623552,0.04241415931848123,0.018478112740165007,1
ep_141_whisperx_diarized.gender.host_guest,Faye Dsouza,HOST,female,25,SPEAKER_00,GUEST,female,488,0.0,0.0885603127083591,0.018478112740165007,1
ep_141_whisperx_diarized.gender.host_guest,Faye Dsouza,HOST,female,33,SPEAKER_00,GUEST,female,140,0.004973951221929141,0.021588016265366924,0.018478112740165007,1
ep_141_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,140,Faye Dsouza,HOST,female,107,0.021588016265366924,0.16795461810024662,0.018478112740165007,1
ep_141_whisperx_diarized.gender.host_guest,Faye Dsouza,HOST,female,1,SPEAKER_00,GUEST,female,170,0.0,0.0,0.018478112740165007,0
ep_141_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,170,Faye Dsouza,HOST,female,1,0.0,0.0,0.018478112740165007,0
ep_141_whisperx_diarized.gender.host_guest,Faye Dsouza,HOST,female,1,SPEAKER_00,GUEST,female,61,0.0,0.0,0.018478112740165007,0
ep_141_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,61,Faye Dsouza,HOST,female,67,0.0,0.0,0.018478112740165007,0
ep_141_whisperx_diarized.gender.host_guest,Faye Dsouza,HOST,female,67,SPEAKER_00,GUEST,female,96,0.0,0.01800170679039903,0.018478112740165007,0
ep_141_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,96,Faye Dsouza,HOST,female,166,0.01800170679039903,0.0800097009030905,0.018478112740165007,1
ep_141_whisperx_diarized.gender.host_guest,Faye Dsouza,HOST,female,37,SPEAKER_00,GUEST,female,196,0.014309561557703873,0.0690255435115208,0.018478112740165007,1
ep_141_whisperx_diarized.gender.host_guest,Faye Dsouza,HOST,female,36,SPEAKER_00,GUEST,female,81,0.009532327905330654,0.044762875293659486,0.018478112740165007,1
ep_141_whisperx_diarized.gender.host_guest,Faye Dsouza,HOST,female,58,SPEAKER_00,GUEST,female,234,0.004070142814736359,0.027694344086393412,0.018478112740165007,1
ep_141_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,46,Faye Dsouza,HOST,female,56,0.02295818150015811,0.02024384188152991,0.018478112740165007,1
ep_141_whisperx_diarized.gender.host_guest,Faye Dsouza,HOST,female,56,SPEAKER_00,GUEST,female,50,0.02024384188152991,0.016263025508067623,0.018478112740165007,0
ep_141_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,50,Faye Dsouza,HOST,female,1,0.016263025508067623,0.0,0.018478112740165007,0
ep_141_whisperx_diarized.gender.host_guest,Faye Dsouza,HOST,female,1,SPEAKER_00,GUEST,female,12,0.0,0.0,0.018478112740165007,0
ep_149_whisperx_diarized.gender.host_guest,Faye Dsouza,HOST,female,48,SPEAKER_01,GUEST,female,79,,0.011144496816574397,0.025234584686333154,0
ep_149_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,female,79,Faye Dsouza,HOST,female,13,0.011144496816574397,0.025234584686333154,0.025234584686333154,0
ep_149_whisperx_diarized.gender.host_guest,Faye Dsouza,HOST,female,13,SPEAKER_01,GUEST,female,76,0.025234584686333154,0.028829338246092427,0.025234584686333154,1
ep_149_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,female,76,Faye Dsouza,HOST,female,19,0.028829338246092427,0.011275811912327079,0.025234584686333154,0
ep_149_whisperx_diarized.gender.host_guest,Faye Dsouza,HOST,female,19,SPEAKER_01,GUEST,female,8,0.011275811912327079,0.04149873394254792,0.025234584686333154,1
ep_149_whisperx_diarized.gender.host_guest,Faye Dsouza,HOST,female,57,SPEAKER_01,GUEST,female,542,0.0,0.0332872127864223,0.025234584686333154,1
ep_149_whisperx_diarized.gender.host_guest,Faye Dsouza,HOST,female,24,SPEAKER_01,GUEST,female,427,0.005778958848594617,0.014925312405793402,0.025234584686333154,0
ep_149_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,female,427,Faye Dsouza,HOST,female,101,0.014925312405793402,0.051529753048666714,0.025234584686333154,1
ep_149_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,female,129,Faye Dsouza,HOST,female,13,0.026091952429497113,0.0,0.025234584686333154,0
ep_149_whisperx_diarized.gender.host_guest,Faye Dsouza,HOST,female,13,SPEAKER_01,GUEST,female,148,0.0,0.02121126571958795,0.025234584686333154,0
ep_149_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,female,148,Faye Dsouza,HOST,female,96,0.02121126571958795,0.03706810025399407,0.025234584686333154,1
ep_149_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,female,6,Faye Dsouza,HOST,female,11,0.0,0.0,0.025234584686333154,0
ep_149_whisperx_diarized.gender.host_guest,Faye Dsouza,HOST,female,11,SPEAKER_01,GUEST,female,170,0.0,0.0,0.025234584686333154,0
ep_149_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,female,170,Faye Dsouza,HOST,female,82,0.0,0.07287451425728922,0.025234584686333154,1
ep_149_whisperx_diarized.gender.host_guest,Faye Dsouza,HOST,female,64,SPEAKER_01,GUEST,female,774,0.0,0.08332154164556012,0.025234584686333154,1
ep_149_whisperx_diarized.gender.host_guest,Faye Dsouza,HOST,female,22,SPEAKER_01,GUEST,female,70,0.026856346918104342,0.02604113626425522,0.025234584686333154,1
ep_149_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,female,70,Faye Dsouza,HOST,female,16,0.02604113626425522,0.0,0.025234584686333154,0
ep_149_whisperx_diarized.gender.host_guest,Faye Dsouza,HOST,female,16,SPEAKER_01,GUEST,female,225,0.0,0.15551658628746817,0.025234584686333154,1
ep_149_whisperx_diarized.gender.host_guest,Faye Dsouza,HOST,female,48,SPEAKER_01,GUEST,female,61,0.02410245136052088,0.04667939991184497,0.025234584686333154,1
ep_149_whisperx_diarized.gender.host_guest,Faye Dsouza,HOST,female,194,SPEAKER_01,GUEST,female,1,0.013016415215308988,0.0,0.025234584686333154,0
ep_149_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,female,1,Faye Dsouza,HOST,female,94,0.0,0.0,0.025234584686333154,0
ep_149_whisperx_diarized.gender.host_guest,Faye Dsouza,HOST,female,94,SPEAKER_01,GUEST,female,5,0.0,0.08903875495231241,0.025234584686333154,1
ep_149_whisperx_diarized.gender.host_guest,Faye Dsouza,HOST,female,12,SPEAKER_01,GUEST,female,225,0.022700962754900467,0.014447511586605927,0.025234584686333154,0
ep_149_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,female,225,Faye Dsouza,HOST,female,32,0.014447511586605927,0.02991946087429697,0.025234584686333154,1
ep_149_whisperx_diarized.gender.host_guest,Faye Dsouza,HOST,female,31,SPEAKER_01,GUEST,female,99,0.0,0.04114189916347656,0.025234584686333154,1
ep_149_whisperx_diarized.gender.host_guest,Faye Dsouza,HOST,female,44,SPEAKER_01,GUEST,female,1,0.0022449340660981635,0.0,0.025234584686333154,0
ep_149_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,female,1,Faye Dsouza,HOST,female,29,0.0,0.0,0.025234584686333154,0
ep_149_whisperx_diarized.gender.host_guest,Faye Dsouza,HOST,female,29,SPEAKER_01,GUEST,female,83,0.0,0.005585856688064755,0.025234584686333154,0
ep_149_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,female,83,Faye Dsouza,HOST,female,20,0.005585856688064755,0.029238386132579335,0.025234584686333154,1
ep_149_whisperx_diarized.gender.host_guest,Faye Dsouza,HOST,female,20,SPEAKER_01,GUEST,female,89,0.029238386132579335,0.03828720803709772,0.025234584686333154,1
ep_149_whisperx_diarized.gender.host_guest,Faye Dsouza,HOST,female,29,SPEAKER_01,GUEST,female,1,0.015718745186538593,0.0,0.025234584686333154,0
ep_149_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,female,1,Faye Dsouza,HOST,female,4,0.0,0.0,0.025234584686333154,0
ep_149_whisperx_diarized.gender.host_guest,Faye Dsouza,HOST,female,4,SPEAKER_01,GUEST,female,201,0.0,0.0,0.025234584686333154,0
ep_149_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,female,201,Faye Dsouza,HOST,female,22,0.0,0.03546902405989729,0.025234584686333154,1
ep_149_whisperx_diarized.gender.host_guest,Faye Dsouza,HOST,female,23,SPEAKER_01,GUEST,female,182,0.007957773124038208,0.16260233601592233,0.025234584686333154,1
ep_149_whisperx_diarized.gender.host_guest,Faye Dsouza,HOST,female,59,SPEAKER_01,GUEST,female,251,0.012328320871365721,0.02219912551992842,0.025234584686333154,0
ep_149_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,female,251,Faye Dsouza,HOST,female,33,0.02219912551992842,0.014366664863916826,0.025234584686333154,0
ep_149_whisperx_diarized.gender.host_guest,Faye Dsouza,HOST,female,33,SPEAKER_01,GUEST,female,273,0.014366664863916826,0.007947557620755535,0.025234584686333154,0
ep_149_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,female,273,Faye Dsouza,HOST,female,115,0.007947557620755535,0.08656821685823493,0.025234584686333154,1
ep_149_whisperx_diarized.gender.host_guest,Faye Dsouza,HOST,female,38,SPEAKER_01,GUEST,female,213,0.027087706594630293,0.01513696979454716,0.025234584686333154,0
ep_149_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,female,213,Faye Dsouza,HOST,female,11,0.01513696979454716,0.011290432106028316,0.025234584686333154,0
ep_149_whisperx_diarized.gender.host_guest,Faye Dsouza,HOST,female,11,SPEAKER_01,GUEST,female,338,0.011290432106028316,0.07860348188475316,0.025234584686333154,1
ep_149_whisperx_diarized.gender.host_guest,Faye Dsouza,HOST,female,16,SPEAKER_01,GUEST,female,191,0.0,0.08866462885137111,0.025234584686333154,1
ep_149_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,female,63,Faye Dsouza,HOST,female,162,0.02823939860823246,0.04815117384187673,0.025234584686333154,1
ep_355_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,1,Karishma Mehta,HOST,female,329,,0.0,0.027156237124269633,0
ep_355_whisperx_diarized.gender.host_guest,Karishma Mehta,HOST,female,329,SPEAKER_00,GUEST,female,386,0.0,0.08907950035391857,0.027156237124269633,1
ep_355_whisperx_diarized.gender.host_guest,Karishma Mehta,HOST,female,18,SPEAKER_00,GUEST,female,221,0.0,0.0931883832176031,0.027156237124269633,1
ep_355_whisperx_diarized.gender.host_guest,Karishma Mehta,HOST,female,38,SPEAKER_00,GUEST,female,321,0.02754019470797036,0.10774006622734127,0.027156237124269633,1
ep_355_whisperx_diarized.gender.host_guest,Karishma Mehta,HOST,female,15,SPEAKER_00,GUEST,female,3,0.027439354910570563,0.0,0.027156237124269633,0
ep_355_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,3,Karishma Mehta,HOST,female,49,0.0,0.0,0.027156237124269633,0
ep_355_whisperx_diarized.gender.host_guest,Karishma Mehta,HOST,female,49,SPEAKER_00,GUEST,female,145,0.0,0.07059552767640981,0.027156237124269633,1
ep_355_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,100,Karishma Mehta,HOST,female,40,0.010661056201233591,0.0,0.027156237124269633,0
ep_355_whisperx_diarized.gender.host_guest,Karishma Mehta,HOST,female,40,SPEAKER_00,GUEST,female,229,0.0,0.0877169149562636,0.027156237124269633,1
ep_355_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,279,Karishma Mehta,HOST,female,68,0.024462451041751092,0.035138393559914126,0.027156237124269633,1
ep_355_whisperx_diarized.gender.host_guest,Karishma Mehta,HOST,female,7,SPEAKER_00,GUEST,female,83,0.0,0.0,0.027156237124269633,0
ep_355_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,83,Karishma Mehta,HOST,female,19,0.0,0.08126829549746002,0.027156237124269633,1
ep_355_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,175,Karishma Mehta,HOST,female,63,0.031978833787721414,0.10915796576930867,0.027156237124269633,1
ep_355_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,190,Karishma Mehta,HOST,female,9,0.012702940128382056,0.025307866911063216,0.027156237124269633,0
ep_355_whisperx_diarized.gender.host_guest,Karishma Mehta,HOST,female,9,SPEAKER_00,GUEST,female,22,0.025307866911063216,0.0,0.027156237124269633,0
ep_355_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,22,Karishma Mehta,HOST,female,74,0.0,0.011430912873977014,0.027156237124269633,0
ep_355_whisperx_diarized.gender.host_guest,Karishma Mehta,HOST,female,74,SPEAKER_00,GUEST,female,187,0.011430912873977014,0.08274542278208127,0.027156237124269633,1
ep_355_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,138,Karishma Mehta,HOST,female,6,0.03370129060992752,0.0,0.027156237124269633,0
ep_355_whisperx_diarized.gender.host_guest,Karishma Mehta,HOST,female,6,SPEAKER_00,GUEST,female,147,0.0,0.14632814387224805,0.027156237124269633,1
ep_355_whisperx_diarized.gender.host_guest,Karishma Mehta,HOST,female,2,SPEAKER_00,GUEST,female,3,0.0,0.0,0.027156237124269633,0
ep_355_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,3,Karishma Mehta,HOST,female,64,0.0,0.0,0.027156237124269633,0
ep_355_whisperx_diarized.gender.host_guest,Karishma Mehta,HOST,female,64,SPEAKER_00,GUEST,female,1,0.0,0.0,0.027156237124269633,0
ep_355_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,1,Karishma Mehta,HOST,female,39,0.0,0.0,0.027156237124269633,0
ep_355_whisperx_diarized.gender.host_guest,Karishma Mehta,HOST,female,39,SPEAKER_00,GUEST,female,692,0.0,0.027156237124269633,0.027156237124269633,0
ep_355_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,692,Karishma Mehta,HOST,female,118,0.027156237124269633,0.0393858870099236,0.027156237124269633,1
ep_355_whisperx_diarized.gender.host_guest,Karishma Mehta,HOST,female,3,SPEAKER_00,GUEST,female,230,0.0,0.018147262536334724,0.027156237124269633,0
ep_355_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,230,Karishma Mehta,HOST,female,28,0.018147262536334724,0.03635722419597303,0.027156237124269633,1
ep_355_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,62,Karishma Mehta,HOST,female,9,0.014056776988719665,0.0,0.027156237124269633,0
ep_355_whisperx_diarized.gender.host_guest,Karishma Mehta,HOST,female,9,SPEAKER_00,GUEST,female,661,0.0,0.0,0.027156237124269633,0
ep_355_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,661,Karishma Mehta,HOST,female,4,0.0,0.023952270110121545,0.027156237124269633,0
ep_355_whisperx_diarized.gender.host_guest,Karishma Mehta,HOST,female,4,SPEAKER_00,GUEST,female,90,0.023952270110121545,0.1727871175382842,0.027156237124269633,1
ep_355_whisperx_diarized.gender.host_guest,Karishma Mehta,HOST,female,11,SPEAKER_00,GUEST,female,5,0.0,0.0,0.027156237124269633,0
ep_355_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,5,Karishma Mehta,HOST,female,54,0.0,0.0,0.027156237124269633,0
ep_355_whisperx_diarized.gender.host_guest,Karishma Mehta,HOST,female,54,SPEAKER_00,GUEST,female,233,0.0,0.016814907326172284,0.027156237124269633,0
ep_355_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,233,Karishma Mehta,HOST,female,31,0.016814907326172284,0.058322440578641256,0.027156237124269633,1
ep_355_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,55,Karishma Mehta,HOST,female,118,0.0,0.08499643239132718,0.027156237124269633,1
ep_355_whisperx_diarized.gender.host_guest,Karishma Mehta,HOST,female,4,SPEAKER_00,GUEST,female,333,0.0,0.03296249733085463,0.027156237124269633,1
ep_355_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,333,Karishma Mehta,HOST,female,14,0.03296249733085463,0.008215866972947933,0.027156237124269633,0
ep_355_whisperx_diarized.gender.host_guest,Karishma Mehta,HOST,female,14,SPEAKER_00,GUEST,female,61,0.008215866972947933,0.06913430920019188,0.027156237124269633,1
ep_355_whisperx_diarized.gender.host_guest,Karishma Mehta,HOST,female,51,SPEAKER_00,GUEST,female,381,0.023990741759955088,0.046143614279547614,0.027156237124269633,1
ep_355_whisperx_diarized.gender.host_guest,Karishma Mehta,HOST,female,96,SPEAKER_00,GUEST,female,4,0.028641731796889367,0.054561390133463256,0.027156237124269633,1
