episode_id,speaker_id,role,gender,word_count,hedge_count,hedge_per_1k,booster_count,booster_per_1k,polite_count,polite_per_1k,directive_count,directive_per_1k
ep_104_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,male,2862,26,9.084556254367575,2,0.6988120195667366,9,3.1446540880503147,2,0.6988120195667366
ep_091_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,male,4675,49,10.481283422459892,4,0.8556149732620321,8,1.7112299465240641,11,2.352941176470588
ep_091_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,male,9320,158,16.952789699570815,3,0.3218884120171674,10,1.0729613733905579,13,1.3948497854077253
ep_037_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,male,4630,35,7.55939524838013,9,1.9438444924406046,14,3.023758099352052,4,0.8639308855291576
ep_037_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,male,6818,77,11.29363449691992,17,2.4933998239953064,4,0.5866823115283074,2,0.2933411557641537
ep_080_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,female,12354,53,4.290108466893314,53,4.290108466893314,1,0.08094544277157197,18,1.4570179698882952
ep_080_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,female,5628,54,9.594882729211088,6,1.0660980810234542,12,2.1321961620469083,6,1.0660980810234542
ep_064_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,unknown,2990,26,8.695652173913043,1,0.33444816053511706,10,3.3444816053511706,9,3.0100334448160533
ep_064_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,female,9203,102,11.083342388351625,12,1.3039226339237204,17,1.8472237313919375,7,0.7606215364555037
ep_063_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,male,7907,80,10.117617301125586,10,1.2647021626406982,28,3.541166055393955,11,1.391172378904768
ep_063_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,14090,263,18.665720369056068,25,1.7743080198722496,19,1.3484740951029097,24,1.7033356990773598
